date_file,County,Population,PCR_Positive_Tests,PCR_Positive_Percent,PCR_Total_Tests,Beds_Occupied_Total,Beds_Occupied_Percent,Beds_Available_Total,COVID_Total_Admissions,COVID_Susp_Admissions,COVID_Conf_Admissions
2022-04-29,"Palm Beach County, FL",1496770,300.87385714285716,0.117,18001,285.9642857142857,0.75,2669,9.714285714285714,NA,68
2022-04-29,"Miami-Dade County, FL",2716940,1292.0455714285713,0.129,70111,381.10714285714283,0.75,3557,24,NA,168
2022-04-29,"Duval County, FL",957755,73.539,0.063,8171,186.42857142857142,0.75,1740,3.5714285714285716,NA,25
2022-04-29,"Broward County, FL",1952778,520.2788571428571,0.118,30864,196.82142857142858,0.75,1837,17.285714285714285,NA,121
2022-05-02,"Miami-Dade County, FL",2716940,1379.857142857143,0.13,74300,387.1657142857143,0.76,3566,25.571428571428573,NA,179
2022-05-02,"Broward County, FL",1952778,780.3535714285714,0.173,31575,199.98857142857145,0.76,1842,18.285714285714285,NA,128
2022-05-02,"Palm Beach County, FL",1496770,306.8241428571429,0.117,18357,282.9971428571429,0.74,2677,9.428571428571429,NA,66
2022-05-02,"Duval County, FL",957755,94.90228571428572,0.076,8741,181.45714285714286,0.73,1740,4,NA,28
2022-05-03,"Miami-Dade County, FL",2716940,1389.4957142857145,0.13,74819,387.1657142857143,0.76,3566,30.428571428571427,NA,213
2022-05-03,"Broward County, FL",1952778,889.8128571428572,0.195,31942,199.98857142857145,0.76,1842,21.857142857142858,NA,153
2022-05-03,"Palm Beach County, FL",1496770,320.09871428571427,0.123,18217,285.0057142857143,0.74,2696,11.142857142857142,NA,78
2022-05-03,"Duval County, FL",957755,97.08214285714284,0.075,9061,181.45714285714286,0.73,1740,4.571428571428571,NA,32
2022-05-04,"Miami-Dade County, FL",2716940,1407.9318571428573,0.131,75233,387.59999999999997,0.76,3570,31,NA,217
2022-05-04,"Broward County, FL",1952778,956.756,0.212,31591,200.2057142857143,0.76,1844,22.285714285714285,NA,156
2022-05-04,"Palm Beach County, FL",1496770,332.8182857142857,0.128,18201,285.95714285714286,0.74,2705,12.285714285714286,NA,86
2022-05-04,"Duval County, FL",957755,98.824,0.077,8984,181.35285714285715,0.73,1739,5,NA,35
2022-05-05,"Miami-Dade County, FL",2716940,1450.9328571428573,0.134,75795,388.0342857142858,0.76,3574,31.714285714285715,NA,222
2022-05-05,"Broward County, FL",1952778,1538.9950000000001,0.217,49645,200.42285714285714,0.76,1846,22.714285714285715,NA,159
2022-05-05,"Palm Beach County, FL",1496770,434.82685714285714,0.132,23059,286.16857142857145,0.74,2707,13.714285714285714,NA,96
2022-05-05,"Duval County, FL",957755,103.253,0.079,9149,183.83714285714285,0.74,1739,5.142857142857143,NA,36
2022-05-06,"Miami-Dade County, FL",2716940,1544.3800000000003,0.14,77219,388.0342857142858,0.76,3574,32.857142857142854,NA,230
2022-05-06,"Broward County, FL",1952778,1728.3137142857142,0.223,54252,200.42285714285714,0.76,1846,23.571428571428573,NA,165
2022-05-06,"Palm Beach County, FL",1496770,498.51114285714283,0.131,26638,286.16857142857145,0.74,2707,13.571428571428571,NA,95
2022-05-06,"Duval County, FL",957755,113.09857142857143,0.085,9314,183.83714285714285,0.74,1739,5.571428571428571,NA,39
2022-05-09,"Miami-Dade County, FL",2716940,1669.8205714285712,0.148,78978,388.90285714285716,0.76,3582,29.142857142857142,NA,204
2022-05-09,"Broward County, FL",1952778,1223.237857142857,0.155,55243,200.96571428571428,0.76,1851,21,NA,147
2022-05-09,"Palm Beach County, FL",1496770,513.1082857142858,0.131,27418,281.88428571428574,0.73,2703,15,NA,105
2022-05-09,"Duval County, FL",957755,117.20285714285716,0.085,9652,186.32142857142858,0.75,1739,6.428571428571429,NA,45
2022-05-10,"Miami-Dade County, FL",2716940,1688.2994285714285,0.148,79852,383.57142857142856,0.75,3580,33,NA,231
2022-05-10,"Broward County, FL",1952778,1241.9372857142857,0.157,55373,198.10714285714286,0.75,1849,23.714285714285715,NA,166
2022-05-10,"Palm Beach County, FL",1496770,510.0475714285714,0.129,27677,280.2157142857143,0.73,2687,16.571428571428573,NA,116
2022-05-10,"Duval County, FL",957755,116.94771428571427,0.086,9519,186.32142857142858,0.75,1739,6.142857142857143,NA,43
2022-05-11,"Miami-Dade County, FL",2716940,1744.956,0.151,80892,383.0357142857143,0.75,3575,34.714285714285715,NA,243
2022-05-11,"Broward County, FL",1952778,1249.8545714285715,0.157,55726,197.89285714285714,0.75,1847,25,NA,175
2022-05-11,"Palm Beach County, FL",1496770,531.5528571428572,0.135,27562,283.31428571428575,0.74,2680,17.428571428571427,NA,122
2022-05-11,"Duval County, FL",957755,125.073,0.091,9621,188.8057142857143,0.76,1739,5.285714285714286,NA,37
2022-05-12,"Miami-Dade County, FL",2716940,1857.9445714285716,0.158,82314,382.82142857142856,0.75,3573,35.857142857142854,NA,251
2022-05-12,"Broward County, FL",1952778,899.2971428571428,0.165,38152,197.78571428571428,0.75,1846,25.714285714285715,NA,180
2022-05-12,"Palm Beach County, FL",1496770,488.5691428571428,0.148,23108,283.2085714285714,0.74,2679,18.285714285714285,NA,128
2022-05-12,"Duval County, FL",957755,134.42814285714286,0.097,9701,188.8057142857143,0.76,1739,5.714285714285714,NA,40
2022-05-13,"Palm Beach County, FL",1496770,427.0552857142857,0.149,20063,283.31428571428575,0.74,2680,18.714285714285715,NA,131
2022-05-13,"Broward County, FL",1952778,832.1014285714285,0.17,34263,200.42285714285714,0.76,1846,25.714285714285715,NA,180
2022-05-13,"Miami-Dade County, FL",2716940,1902.69,0.162,82215,388.0342857142858,0.76,3574,35.714285714285715,NA,250
2022-05-13,"Duval County, FL",957755,133.41257142857143,0.096,9728,188.8057142857143,0.76,1739,5.571428571428571,NA,39
2022-05-16,"Duval County, FL",957755,163.3164285714286,0.115,9941,188.8057142857143,0.76,1739,6.142857142857143,NA,43
2022-05-16,"Broward County, FL",1952778,926.8199999999999,0.18,36043,206.8,0.77,1880,28.285714285714285,NA,198
2022-05-16,"Palm Beach County, FL",1496770,475.0984285714286,0.163,20403,289.9942857142857,0.76,2671,18.857142857142858,NA,132
2022-05-16,"Miami-Dade County, FL",2716940,2050.8542857142857,0.172,83465,400.40000000000003,0.77,3640,39.285714285714285,NA,275
2022-05-17,"Duval County, FL",957755,161.21357142857144,0.115,9813,188.8057142857143,0.76,1739,6.428571428571429,NA,45
2022-05-17,"Broward County, FL",1952778,969.3908571428572,0.184,36879,207.46,0.77,1886,33.285714285714285,NA,233
2022-05-17,"Palm Beach County, FL",1496770,491.6954285714286,0.164,20987,289.96,0.77,2636,22.714285714285715,NA,159
2022-05-17,"Miami-Dade County, FL",2716940,2075.604571428571,0.173,83984,401.5,0.77,3650,46.42857142857143,NA,325
2022-05-18,"Palm Beach County, FL",1496770,513.9048571428572,0.169,21286,288.42,0.77,2622,23.142857142857142,NA,162
2022-05-18,"Miami-Dade County, FL",2716940,2161.7262857142855,0.177,85492,400.62,0.77,3642,47.42857142857143,NA,332
2022-05-18,"Duval County, FL",957755,165.97285714285718,0.117,9930,188.8057142857143,0.76,1739,7.142857142857143,NA,50
2022-05-18,"Broward County, FL",1952778,993.1071428571429,0.186,37375,207.02,0.77,1882,34,NA,238
2022-05-19,"Miami-Dade County, FL",2716940,2277.0167142857144,0.183,87099,405.1542857142857,0.78,3636,48.57142857142857,NA,340
2022-05-19,"Broward County, FL",1952778,1040.1685714285716,0.19,38322,209.26285714285717,0.78,1878,34.857142857142854,NA,244
2022-05-19,"Palm Beach County, FL",1496770,542.8302857142857,0.174,21838,291.71999999999997,0.78,2618,24.142857142857142,NA,169
2022-05-19,"Duval County, FL",957755,176.874,0.123,10066,191.29,0.77,1739,7.428571428571429,NA,52
2022-05-20,"Miami-Dade County, FL",2716940,2397.681,0.189,88803,407.2714285714286,0.78,3655,48.142857142857146,NA,337
2022-05-20,"Broward County, FL",1952778,1103.9154285714287,0.194,39832,210.37714285714287,0.78,1888,34.57142857142857,NA,242
2022-05-20,"Palm Beach County, FL",1496770,569.8797142857143,0.178,22411,290.16,0.78,2604,23.714285714285715,NA,166
2022-05-20,"Duval County, FL",957755,187.35542857142858,0.128,10246,191.29,0.77,1739,7.857142857142857,NA,55
2022-05-23,"Miami-Dade County, FL",2716940,2547.894857142857,0.192,92892,407.15999999999997,0.78,3654,47.714285714285715,NA,334
2022-05-23,"Broward County, FL",1952778,1193.6180000000002,0.202,41363,210.37714285714287,0.78,1888,34.285714285714285,NA,240
2022-05-23,"Palm Beach County, FL",1496770,631.719,0.189,23397,291.3971428571429,0.79,2582,21.857142857142858,NA,153
2022-05-23,"Duval County, FL",957755,209.52,0.135,10864,193.77428571428572,0.78,1739,8.285714285714286,NA,58
2022-05-24,"Miami-Dade County, FL",2716940,2585.194285714286,0.19,95244,409.8342857142857,0.78,3678,54.42857142857143,NA,381
2022-05-24,"Broward County, FL",1952778,1207.3251428571427,0.202,41838,211.71428571428572,0.78,1900,39.142857142857146,NA,274
2022-05-24,"Palm Beach County, FL",1496770,645.389,0.191,23653,289.5914285714286,0.79,2566,25,NA,175
2022-05-24,"Duval County, FL",957755,217.71257142857144,0.137,11124,191.29,0.77,1739,9.142857142857142,NA,64
2022-05-25,"Miami-Dade County, FL",2716940,2647.2599999999998,0.191,97020,409.16571428571433,0.78,3672,56,NA,392
2022-05-25,"Broward County, FL",1952778,1207.9600000000003,0.202,41860,211.38000000000002,0.78,1897,40.285714285714285,NA,282
2022-05-25,"Palm Beach County, FL",1496770,645.2942857142858,0.19,23774,288.5757142857143,0.79,2557,25.571428571428573,NA,179
2022-05-25,"Duval County, FL",957755,221.47028571428572,0.138,11234,191.29,0.77,1739,9,NA,63
2022-05-26,"Miami-Dade County, FL",2716940,2642.7032857142854,0.191,96853,409.05428571428575,0.78,3671,60.857142857142854,NA,426
2022-05-26,"Broward County, FL",1952778,1223.4045714285714,0.206,41572,211.26857142857145,0.78,1896,43.714285714285715,NA,306
2022-05-26,"Palm Beach County, FL",1496770,672.9142857142858,0.2,23552,287.67285714285714,0.79,2549,26,NA,182
2022-05-26,"Duval County, FL",957755,231.46000000000004,0.14,11573,191.29,0.77,1739,9.428571428571429,NA,66
2022-05-27,"Miami-Dade County, FL",2716940,2646.401428571429,0.19,97499,409.05428571428575,0.78,3671,63.285714285714285,NA,443
2022-05-27,"Broward County, FL",1952778,1223.1334285714286,0.207,41362,211.26857142857145,0.78,1896,45.57142857142857,NA,319
2022-05-27,"Palm Beach County, FL",1496770,667.436,0.196,23837,287.10857142857145,0.79,2544,27.571428571428573,NA,193
2022-05-27,"Duval County, FL",957755,244.45028571428568,0.144,11883,191.29,0.77,1739,9.857142857142858,NA,69
2022-05-31,"Miami-Dade County, FL",2716940,2857.628571428572,0.2,100017,409.67142857142863,0.79,3630,66.57142857142857,NA,466
2022-05-31,"Broward County, FL",1952778,1339.5162857142857,0.222,42237,211.60714285714286,0.79,1875,47.857142857142854,NA,335
2022-05-31,"Palm Beach County, FL",1496770,671.6982857142857,0.192,24489,282.9171428571429,0.78,2539,28.714285714285715,NA,201
2022-05-31,"Duval County, FL",957755,297.2237142857143,0.162,12843,193.77428571428572,0.78,1739,11.571428571428571,NA,81
2022-06-01,"Miami-Dade County, FL",2716940,2854.5714285714284,0.2,99910,414.0728571428572,0.79,3669,76,NA,532
2022-06-01,"Broward County, FL",1952778,1335.8057142857142,0.222,42120,213.8642857142857,0.79,1895,54.57142857142857,NA,382
2022-06-01,"Palm Beach County, FL",1496770,681.9642857142857,0.19,25125,283.4742857142857,0.78,2544,35.142857142857146,NA,246
2022-06-01,"Duval County, FL",957755,307.2064285714286,0.165,13033,193.77428571428572,0.78,1739,13.285714285714286,NA,93
2022-06-02,"Miami-Dade County, FL",2716940,2933.9014285714284,0.205,100182,410.3914285714286,0.78,3683,77.14285714285714,NA,540
2022-06-02,"Broward County, FL",1952778,1355.0464285714286,0.225,42157,212.04857142857145,0.78,1903,55.42857142857143,NA,388
2022-06-02,"Palm Beach County, FL",1496770,699.327,0.189,25901,279.73,0.77,2543,35,NA,245
2022-06-02,"Duval County, FL",957755,310.89428571428573,0.166,13110,191.29,0.77,1739,13.428571428571429,NA,94
2022-06-03,"Miami-Dade County, FL",2716940,3064.541142857143,0.214,100242,411.9514285714286,0.78,3697,81.71428571428571,NA,572
2022-06-03,"Broward County, FL",1952778,1397.2934285714286,0.226,43279,212.82857142857142,0.78,1910,58.714285714285715,NA,411
2022-06-03,"Palm Beach County, FL",1496770,742.632,0.194,26796,280.5,0.77,2550,37.42857142857143,NA,262
2022-06-03,"Duval County, FL",957755,318.2511428571429,0.169,13182,191.29,0.77,1739,13.714285714285714,NA,96
2022-06-06,"Miami-Dade County, FL",2716940,2867.48,0.22,91238,408.16285714285715,0.78,3663,66.85714285714286,NA,468
2022-06-06,"Broward County, FL",1952778,1261.524,0.231,38228,210.82285714285715,0.78,1892,48,NA,336
2022-06-06,"Palm Beach County, FL",1496770,705.1707142857143,0.199,24805,282.04,0.77,2564,40,NA,280
2022-06-06,"Duval County, FL",957755,297.714,0.174,11977,188.8057142857143,0.76,1739,15,NA,105
2022-06-07,"Miami-Dade County, FL",2716940,2839.320714285714,0.215,92443,412.62,0.78,3703,73.28571428571429,NA,513
2022-06-07,"Broward County, FL",1952778,1290.3657142857141,0.23,39272,213.16285714285715,0.78,1913,52.714285714285715,NA,369
2022-06-07,"Palm Beach County, FL",1496770,715.484,0.196,25553,282.26,0.77,2566,43.142857142857146,NA,302
2022-06-07,"Duval County, FL",957755,323.556,0.177,12796,191.29,0.77,1739,15.142857142857142,NA,106
2022-06-08,"Miami-Dade County, FL",2716940,2878.3857142857146,0.22,91585,412.3971428571429,0.78,3701,82.42857142857143,NA,577
2022-06-08,"Broward County, FL",1952778,1285.0405714285714,0.228,39453,213.0514285714286,0.78,1912,59.285714285714285,NA,415
2022-06-08,"Palm Beach County, FL",1496770,735.3618571428572,0.199,25867,286.26000000000005,0.78,2569,43.714285714285715,NA,306
2022-06-08,"Duval County, FL",957755,334.6908571428571,0.178,13162,191.29,0.77,1739,15.428571428571429,NA,108
2022-06-09,"Miami-Dade County, FL",2716940,2837.5204285714285,0.219,90697,412.62,0.78,3703,81.85714285714286,NA,573
2022-06-09,"Broward County, FL",1952778,1311.1977142857143,0.232,39562,213.16285714285715,0.78,1913,58.857142857142854,NA,412
2022-06-09,"Palm Beach County, FL",1496770,759.3754285714285,0.204,26057,290.60714285714283,0.79,2575,46.42857142857143,NA,325
2022-06-09,"Duval County, FL",957755,358.3005714285714,0.184,13631,191.29,0.77,1739,16,NA,112
2022-06-10,"Miami-Dade County, FL",2716940,2718.6749999999997,0.215,88515,412.17428571428576,0.78,3699,83.71428571428571,NA,586
2022-06-10,"Broward County, FL",1952778,1303.7385714285715,0.23,39679,212.94000000000003,0.78,1911,60.142857142857146,NA,421
2022-06-10,"Palm Beach County, FL",1496770,738.6321428571429,0.195,26515,290.04285714285714,0.79,2570,44.857142857142854,NA,314
2022-06-10,"Duval County, FL",957755,367.21714285714285,0.186,13820,191.29,0.77,1739,16,NA,112
2022-06-13,"Miami-Dade County, FL",2716940,2778.7744285714284,0.209,93069,410.5028571428571,0.78,3684,79.57142857142857,NA,557
2022-06-13,"Broward County, FL",1952778,1405.0548571428571,0.221,44504,212.04857142857145,0.78,1903,57.142857142857146,NA,400
2022-06-13,"Palm Beach County, FL",1496770,796.635,0.189,29505,293.4857142857143,0.8,2568,40.285714285714285,NA,282
2022-06-13,"Duval County, FL",957755,415.5068571428572,0.188,15471,193.77428571428572,0.78,1739,16.714285714285715,NA,117
2022-06-14,"Miami-Dade County, FL",2716940,2710.98,0.21,90366,413.51142857142855,0.78,3711,89.14285714285714,NA,624
2022-06-14,"Broward County, FL",1952778,1325.4242857142856,0.214,43355,213.60857142857142,0.78,1917,64.14285714285714,NA,449
2022-06-14,"Palm Beach County, FL",1496770,754.9724285714285,0.187,28261,293.37142857142857,0.8,2567,41,NA,287
2022-06-14,"Duval County, FL",957755,400.62800000000004,0.188,14917,193.77428571428572,0.78,1739,16.142857142857142,NA,113
2022-06-15,"Miami-Dade County, FL",2716940,2656.8292857142856,0.205,90721,418.58714285714285,0.79,3709,87.57142857142857,NA,613
2022-06-15,"Broward County, FL",1952778,1286.858857142857,0.211,42692,216.23428571428573,0.79,1916,62.857142857142854,NA,440
2022-06-15,"Palm Beach County, FL",1496770,729.2528571428571,0.186,27445,296.8071428571429,0.81,2565,39.42857142857143,NA,276
2022-06-15,"Duval County, FL",957755,391.3971428571429,0.186,14730,193.77428571428572,0.78,1739,15.714285714285714,NA,110
2022-06-16,"Miami-Dade County, FL",2716940,2650.4262857142858,0.204,90946,415.2942857142857,0.78,3727,88.14285714285714,NA,617
2022-06-16,"Broward County, FL",1952778,1267.8788571428572,0.208,42669,214.5,0.78,1925,63.42857142857143,NA,444
2022-06-16,"Palm Beach County, FL",1496770,736.5870000000001,0.189,27281,296.8071428571429,0.81,2565,38.285714285714285,NA,268
2022-06-16,"Duval County, FL",957755,386.12514285714286,0.188,14377,193.77428571428572,0.78,1739,16.142857142857142,NA,113
2022-06-17,"Miami-Dade County, FL",2716940,2729.8988571428567,0.204,93673,415.2942857142857,0.78,3727,90.28571428571429,NA,632
2022-06-17,"Broward County, FL",1952778,1293.6204285714284,0.209,43327,214.5,0.78,1925,64.85714285714286,NA,454
2022-06-17,"Palm Beach County, FL",1496770,730.5325714285715,0.193,26496,293.02857142857147,0.8,2564,39.714285714285715,NA,278
2022-06-17,"Duval County, FL",957755,391.7074285714286,0.192,14281,193.77428571428572,0.78,1739,17.142857142857142,NA,120
2022-06-21,"Miami-Dade County, FL",2716940,2990.593714285714,0.222,94298,404.3671428571429,0.79,3583,91.28571428571429,NA,639
2022-06-21,"Broward County, FL",1952778,1275.314142857143,0.211,42309,208.89857142857142,0.79,1851,65.57142857142857,NA,459
2022-06-21,"Palm Beach County, FL",1496770,685.1464285714286,0.195,24595,291.42857142857144,0.8,2550,39.285714285714285,NA,275
2022-06-21,"Duval County, FL",957755,416.6537142857143,0.208,14022,196.25857142857146,0.79,1739,21.571428571428573,NA,151
2022-06-23,"Miami-Dade County, FL",2716940,2959.425,0.225,92071,417.12,0.79,3696,98.71428571428571,NA,691
2022-06-23,"Broward County, FL",1952778,1256.5954285714286,0.211,41688,215.44428571428574,0.79,1909,71,NA,497
2022-06-23,"Palm Beach County, FL",1496770,665.3368571428572,0.194,24007,290.85714285714283,0.8,2545,40.714285714285715,NA,285
2022-06-23,"Duval County, FL",957755,411.47999999999996,0.21,13716,196.25857142857146,0.79,1739,24.428571428571427,NA,171
2022-06-28,"Miami-Dade County, FL",2716940,2888.193,0.231,87521,417.4585714285714,0.79,3699,95,NA,665
2022-06-28,"Broward County, FL",1952778,1169.1194285714284,0.212,38603,215.67000000000002,0.79,1911,68.28571428571429,NA,478
2022-06-28,"Palm Beach County, FL",1496770,651.0362857142857,0.194,23491,287.67285714285714,0.79,2549,43.57142857142857,NA,305
2022-06-28,"Duval County, FL",957755,413.68114285714285,0.222,13044,198.51428571428573,0.8,1737,24.571428571428573,NA,172
2022-06-30,"Miami-Dade County, FL",2716940,2869.779,0.231,86963,418.7,0.79,3710,93,NA,651
2022-06-30,"Broward County, FL",1952778,1167.46,0.217,37660,216.34714285714287,0.79,1917,66.85714285714286,NA,468
2022-06-30,"Palm Beach County, FL",1496770,669.3791428571429,0.199,23546,287.3342857142857,0.79,2546,45.42857142857143,NA,318
2022-06-30,"Duval County, FL",957755,420.74742857142854,0.226,13032,198.40000000000003,0.8,1736,24.285714285714285,NA,170
2022-07-05,"Miami-Dade County, FL",2716940,2755.7285714285717,0.23,83870,407.94,0.78,3661,82.85714285714286,NA,580
2022-07-05,"Broward County, FL",1952778,1168.8554285714285,0.227,36044,210.71142857142857,0.78,1891,59.57142857142857,NA,417
